Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Layoff_Rate,Val_Multiplite,Burn_Multiple,Starup_Age
62135F3E,Web3/Crypto,2015,USA,Miami,Series A,3.24,34.28,1.23,0.41,6.4,26,22,4,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),84.61538461538461,27.869918699186993,4.0,11
07C4D9E1,SpaceTech,2015,USA,Austin,Series B,21.31,193.19,10.08,2.16,9.4,162,79,83,Tier 3 (Angel/Seed),Low,Independent,48.76543209876543,19.165674603174605,2.5714285714285716,11
81A1F9FE,FinTech,2019,USA,San Francisco,Seed,0.46,10.86,0.8,0.31,1.1,27,0,27,Tier 2 (Mid-size VC),,Independent,0.0,13.575,4.6499999999999995,7
6C84A8CE,ClimateTech,2023,USA,Austin,Seed,0.0,39.22,2.36,0.56,0.0,47,22,25,Bootstrapped,Medium,Independent,46.808510638297875,16.61864406779661,2.8474576271186445,3
8C8DA4A9,HealthTech,2019,UK,Cambridge,Series B,6.41,39.86,4.98,1.11,5.3,56,0,56,Corporate VC (e.g. Google Ventures),High,Independent,0.0,8.004016064257028,2.674698795180723,7
7B02F98B,Web3/Crypto,2022,France,Paris,Series B,59.61,330.83,22.85,1.61,34.9,138,0,138,Tier 3 (Angel/Seed),High,Independent,0.0,14.478336980306343,0.8455142231947483,4
9B4563BE,Web3/Crypto,2015,India,Hyderabad,Seed,0.48,21.83,1.02,0.12,2.2,9,6,3,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),66.66666666666666,21.401960784313722,1.4117647058823528,11
7CBAB631,Robotics,2020,China,Beijing,Seed,2.05,26.94,1.76,1.0,1.9,53,0,53,Tier 2 (Mid-size VC),High,Independent,0.0,15.306818181818182,6.818181818181818,6
AEE82485,HealthTech,2020,USA,Miami,Seed,0.39,13.42,1.32,0.42,0.8,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Closed,0.0,10.166666666666666,3.818181818181818,6
C2AC2DC6,SpaceTech,2022,USA,Miami,Series C+,137.66,962.97,73.49,6.67,20.3,474,113,361,Tier 3 (Angel/Seed),,Independent,23.839662447257385,13.103415430670841,1.0891277724860524,4
582E44F6,Robotics,2012,UK,Cambridge,Series B,37.19,458.69,36.68,3.26,11.1,167,85,82,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),50.898203592814376,12.505179934569247,1.0665212649945475,14
2DE834F5,Generative AI,2016,USA,Seattle,Pre-IPO,355.24,3283.47,446.24,10.69,32.9,832,0,832,Corporate VC (e.g. Google Ventures),High,Independent,0.0,7.3580808533524555,0.2874686267479383,10
99E9D2C9,FinTech,2017,USA,New York,Series B,6.92,56.02,1.93,0.35,15.4,32,0,32,Tier 3 (Angel/Seed),,Acquired,0.0,29.0259067357513,2.176165803108808,9
78CDDECF,FinTech,2023,UK,Oxford,Pre-IPO,117.43,638.67,29.0,1.73,64.2,157,0,157,Tier 3 (Angel/Seed),Medium,Independent,0.0,22.02310344827586,0.7158620689655172,3
FDBD75B2,Generative AI,2016,USA,San Francisco,Series A,23.77,94.82,8.08,1.05,20.7,89,0,89,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,11.735148514851485,1.5594059405940595,10
D2436454,Robotics,2013,USA,Miami,Series A,5.24,33.09,2.18,0.44,9.7,28,0,28,Tier 3 (Angel/Seed),High,Independent,0.0,15.178899082568808,2.4220183486238533,13
518DC946,Autonomous Vehicles,2020,USA,Austin,Series B,6.51,62.35,2.58,0.84,6.9,46,19,27,Tier 2 (Mid-size VC),Low,Independent,41.30434782608695,24.166666666666668,3.9069767441860463,6
E788B69E,Robotics,2020,USA,Miami,Seed,1.62,30.99,1.18,0.58,2.4,49,0,49,Tier 3 (Angel/Seed),Medium,Independent,0.0,26.26271186440678,5.898305084745762,6
5464B461,Generative AI,2021,China,Shanghai,Seed,2.93,42.61,1.62,0.47,5.1,43,20,23,Tier 2 (Mid-size VC),Medium,Independent,46.51162790697674,26.30246913580247,3.481481481481481,5
DBDD67C2,HealthTech,2023,USA,New York,Seed,2.69,23.51,1.02,0.3,6.7,17,10,7,Tier 3 (Angel/Seed),High,Closed,58.82352941176471,23.04901960784314,3.529411764705882,3
B73A0E54,Web3/Crypto,2020,USA,Austin,Series A,20.93,251.52,18.97,2.63,7.7,161,116,45,Tier 3 (Angel/Seed),Medium,Closed,72.04968944099379,13.258829731154457,1.6636794939377966,6
0971877E,Robotics,2023,USA,New York,Series A,8.05,57.78,2.07,0.94,7.7,57,0,57,Tier 3 (Angel/Seed),Low,Acquired,0.0,27.91304347826087,5.449275362318841,3
23CF914D,ClimateTech,2021,USA,Seattle,Series A,4.71,55.29,6.89,0.77,5.4,40,0,40,Tier 3 (Angel/Seed),High,Acquired,0.0,8.02467343976778,1.3410740203193035,5
C7C37388,Cybersecurity,2018,France,Paris,Series C+,26.34,289.67,11.26,2.01,12.5,107,0,107,Tier 3 (Angel/Seed),High,Independent,0.0,25.725577264653644,2.142095914742451,8
4E60AF46,Robotics,2023,USA,Seattle,Series C+,24.25,270.66,19.43,0.97,22.7,79,0,79,Tier 3 (Angel/Seed),Medium,Independent,0.0,13.930005146680392,0.5990735975295934,3
4FF8CC76,Cybersecurity,2020,USA,Austin,Post-IPO,397.26,4529.59,244.48,8.8,44.6,849,0,849,Tier 3 (Angel/Seed),Medium,Closed,0.0,18.527446007853406,0.43193717277486915,6
73075C73,HealthTech,2019,UK,Cambridge,Series A,11.06,51.46,1.99,0.84,11.8,50,0,50,Corporate VC (e.g. Google Ventures),High,Independent,0.0,25.85929648241206,5.065326633165829,7
CE5E711C,ClimateTech,2020,USA,San Francisco,Seed,1.09,19.13,0.73,0.31,2.7,25,7,18,Tier 3 (Angel/Seed),Medium,Independent,28.000000000000004,26.205479452054792,5.095890410958904,6
5C2A027F,ClimateTech,2019,China,Beijing,Seed,1.21,17.73,2.46,0.5,2.0,49,18,31,Tier 2 (Mid-size VC),Medium,Closed,36.734693877551024,7.207317073170732,2.4390243902439024,7
2CEE39DE,FinTech,2015,USA,Austin,Seed,0.8,22.5,2.99,0.39,1.6,30,8,22,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,26.666666666666668,7.525083612040134,1.5652173913043477,11
3E78DD66,Generative AI,2021,Japan,Kyoto,Seed,4.1,60.3,3.5,0.35,9.1,18,0,18,Tier 3 (Angel/Seed),High,Closed,0.0,17.228571428571428,1.1999999999999997,5
8BDDE959,EdTech,2021,Singapore,Singapore,Series A,4.21,59.12,4.74,0.28,11.1,17,0,17,Tier 2 (Mid-size VC),High,Independent,0.0,12.472573839662447,0.7088607594936709,5
758255A0,SpaceTech,2021,UK,London,Seed,7.7,44.02,1.55,0.25,22.0,13,0,13,Tier 2 (Mid-size VC),Low,Independent,0.0,28.400000000000002,1.9354838709677418,5
DA8DB07B,Generative AI,2017,India,Mumbai,Series B,141.89,746.92,56.99,6.86,20.4,504,0,504,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,13.106158975258817,1.4444639410422881,9
41052305,Generative AI,2023,USA,Seattle,Series A,14.33,152.3,15.69,0.79,16.1,45,0,45,Tier 3 (Angel/Seed),Low,Closed,0.0,9.706819630337796,0.604206500956023,3
F4CFEE6B,FinTech,2013,Singapore,Singapore,Series A,8.34,114.3,5.89,0.57,12.4,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,19.405772495755517,1.1612903225806452,13
DB44923B,ClimateTech,2018,USA,San Francisco,Seed,5.48,58.74,4.63,0.33,12.7,25,10,15,Tier 2 (Mid-size VC),Low,Independent,40.0,12.686825053995682,0.8552915766738661,8
64212FC3,Generative AI,2018,USA,Miami,Seed,7.34,57.39,5.45,0.61,10.3,61,0,61,Corporate VC (e.g. Google Ventures),High,Acquired,0.0,10.530275229357798,1.343119266055046,8
C51BE718,FinTech,2013,USA,Boston,Series A,3.86,38.32,1.6,0.57,5.8,56,0,56,Tier 2 (Mid-size VC),High,Independent,0.0,23.95,4.2749999999999995,13
FD07FE5E,Robotics,2019,USA,San Francisco,Seed,1.83,15.72,1.84,0.34,4.2,17,0,17,Tier 3 (Angel/Seed),High,IPO,0.0,8.543478260869565,2.217391304347826,7
F2E01CDE,ClimateTech,2020,China,Shanghai,Series B,372.19,1930.05,158.36,15.32,24.1,1297,0,1297,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,12.187736802222782,1.1608992169739833,6
5A753F06,Generative AI,2022,USA,New York,Post-IPO,1842.4,21176.19,734.92,175.66,10.5,9441,0,9441,Tier 2 (Mid-size VC),High,Independent,0.0,28.81427910520873,2.868230555706744,4
654500C6,ClimateTech,2024,UK,Oxford,Series A,5.5,38.79,1.34,0.89,5.6,59,15,44,Tier 2 (Mid-size VC),Low,Closed,25.423728813559322,28.947761194029848,7.970149253731343,2
5EAF5C25,HealthTech,2021,USA,Boston,Series B,59.28,376.87,50.38,3.83,15.1,205,0,205,Tier 2 (Mid-size VC),,Closed,0.0,7.480547836443033,0.9122667725287812,5
C2C569AB,Web3/Crypto,2019,Israel,Tel Aviv,Series A,2.17,30.08,4.36,0.24,6.4,19,12,7,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),63.1578947368421,6.899082568807339,0.6605504587155963,7
71E7B22D,Generative AI,2021,China,Shenzhen,Series B,23.65,145.49,5.88,1.29,17.0,120,36,84,Tier 3 (Angel/Seed),High,Acquired,30.0,24.743197278911566,2.63265306122449,5
74FD989F,SpaceTech,2021,UK,Oxford,Series B,20.26,98.23,3.37,1.58,12.1,103,0,103,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0,29.148367952522257,5.626112759643917,5
DA7303A8,Generative AI,2019,China,Hangzhou,Series C+,41.21,309.66,27.37,4.17,9.7,226,0,226,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,11.313847278041653,1.8282791377420533,7
C76CA9B0,Web3/Crypto,2021,Israel,Tel Aviv,Series B,27.73,104.0,6.63,0.62,38.5,58,29,29,Tier 3 (Angel/Seed),High,Independent,50.0,15.686274509803923,1.1221719457013575,5
217F498B,Autonomous Vehicles,2019,USA,Seattle,Series B,6.06,49.87,2.21,0.97,5.7,50,0,50,Tier 2 (Mid-size VC),High,Independent,0.0,22.565610859728505,5.266968325791855,7
1487991E,Robotics,2019,USA,Miami,Series A,2.72,28.95,1.22,0.42,5.2,34,0,34,Tier 3 (Angel/Seed),Low,Independent,0.0,23.729508196721312,4.131147540983607,7
B8F71BB0,ClimateTech,2020,India,Mumbai,Series A,1.54,19.34,1.27,0.46,2.8,25,0,25,Tier 3 (Angel/Seed),High,Independent,0.0,15.228346456692913,4.346456692913386,6
1EF42AD2,Cybersecurity,2020,India,Delhi NCR,Series A,8.83,52.97,9.64,0.63,12.1,34,0,34,Tier 3 (Angel/Seed),High,Acquired,0.0,5.494813278008298,0.7842323651452282,6
C0D009E6,FinTech,2021,USA,Boston,Series A,2.28,40.19,1.44,0.36,5.0,31,0,31,Tier 3 (Angel/Seed),,Independent,0.0,27.90972222222222,3.0000000000000004,5
B827EB05,FinTech,2019,USA,Miami,Seed,2.45,30.3,1.02,0.73,3.0,52,16,36,Corporate VC (e.g. Google Ventures),High,Independent,30.76923076923077,29.705882352941178,8.588235294117647,7
BC99114D,Robotics,2020,USA,Miami,Seed,1.09,22.04,0.84,0.26,3.0,18,6,12,Corporate VC (e.g. Google Ventures),Low,Independent,33.33333333333333,26.238095238095237,3.7142857142857144,6
86815D48,Generative AI,2022,USA,Austin,Series B,167.4,1064.76,51.4,4.87,33.7,435,0,435,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,20.715175097276266,1.136964980544747,4
71F446C3,Autonomous Vehicles,2024,Israel,Jerusalem,Series C+,36.62,175.85,31.95,1.15,29.3,78,0,78,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,5.503912363067292,0.43192488262910794,2
AF0C30AB,Autonomous Vehicles,2017,USA,Seattle,Pre-IPO,243.84,1026.45,52.9,12.0,20.2,1075,346,729,Tier 3 (Angel/Seed),Medium,Independent,32.18604651162791,19.403591682419663,2.7221172022684312,9
1A2F2B90,ClimateTech,2016,UK,Cambridge,Series A,7.18,40.55,1.75,0.33,16.7,28,0,28,Tier 3 (Angel/Seed),,Closed,0.0,23.17142857142857,2.262857142857143,10
655BB8A3,SpaceTech,2020,Germany,Berlin,Seed,4.95,55.65,5.46,0.57,7.4,44,0,44,Tier 3 (Angel/Seed),,Independent,0.0,10.192307692307692,1.2527472527472527,6
37B46598,SpaceTech,2019,USA,New York,Series C+,260.16,1465.42,145.57,8.12,31.6,752,0,752,Tier 3 (Angel/Seed),Medium,Independent,0.0,10.06677199972522,0.669368688603421,7
133E78AE,Cybersecurity,2013,USA,New York,Series B,21.17,195.4,7.28,2.66,7.7,167,78,89,Corporate VC (e.g. Google Ventures),Low,Acquired,46.706586826347305,26.84065934065934,4.384615384615385,13
2980DC69,Autonomous Vehicles,2018,USA,San Francisco,Seed,3.3,32.08,1.8,0.57,4.9,32,15,17,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO,46.875,17.82222222222222,3.8,8
19F69B5B,Autonomous Vehicles,2021,India,Delhi NCR,Series C+,76.35,748.85,83.21,4.64,16.1,236,65,171,Corporate VC (e.g. Google Ventures),High,Closed,27.54237288135593,8.99951928854705,0.6691503425069102,5
D7A99C4A,Cybersecurity,2021,USA,San Francisco,Series A,1.68,17.98,0.81,0.57,2.5,49,19,30,Corporate VC (e.g. Google Ventures),Medium,Closed,38.775510204081634,22.197530864197528,8.444444444444443,5
40990DC3,ClimateTech,2019,USA,Seattle,Series C+,130.98,1439.06,50.1,6.92,18.7,629,0,629,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0,28.72375249500998,1.6574850299401196,7
F9F402E4,Generative AI,2019,USA,Seattle,Seed,7.14,73.53,4.51,0.4,14.3,34,11,23,Tier 3 (Angel/Seed),,Closed,32.35294117647059,16.303769401330378,1.0643015521064303,7
A16970AA,Generative AI,2020,USA,New York,Series C+,0.0,11.83,0.46,0.88,0.0,45,0,45,Bootstrapped,,Independent,0.0,25.717391304347824,22.956521739130434,6
92EB2332,Autonomous Vehicles,2017,USA,Seattle,Series B,6.19,77.65,6.93,0.62,8.6,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,11.204906204906207,1.0735930735930737,9
274F8967,FinTech,2020,USA,New York,Seed,3.63,23.91,1.53,0.31,8.9,18,0,18,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,15.627450980392156,2.4313725490196076,6
6D7B932C,Generative AI,2012,USA,San Francisco,Series A,5.95,78.12,6.26,0.5,9.9,43,0,43,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,12.479233226837062,0.9584664536741214,14
956E19A2,Generative AI,2019,India,Bengaluru,Series B,14.27,67.32,12.05,0.55,22.0,40,0,40,Tier 2 (Mid-size VC),,Independent,0.0,5.586721991701244,0.5477178423236515,7
F2E7DFC2,ClimateTech,2018,USA,Miami,Seed,6.18,68.03,3.96,0.45,11.2,26,0,26,"Tier 1 (e.g. Sequoia, a16z)",Medium,IPO,0.0,17.17929292929293,1.3636363636363638,8
DF157B9C,Generative AI,2020,UK,Oxford,Series A,27.75,287.38,53.94,0.86,28.9,71,0,71,Tier 2 (Mid-size VC),High,Closed,0.0,5.327771598071932,0.19132369299221358,6
6DDE864D,Generative AI,2020,China,Beijing,Seed,1.93,37.38,1.28,0.59,2.8,48,0,48,Tier 3 (Angel/Seed),High,Independent,0.0,29.203125,5.53125,6
06998F30,FinTech,2019,Israel,Tel Aviv,Series B,25.64,250.35,11.83,1.32,18.1,103,0,103,Corporate VC (e.g. Google Ventures),High,Independent,0.0,21.162299239222314,1.3389687235841081,7
84B1E211,ClimateTech,2012,USA,San Francisco,Series A,5.2,29.42,2.99,0.48,9.0,29,0,29,Tier 2 (Mid-size VC),Low,Independent,0.0,9.839464882943144,1.926421404682274,14
4ED2E0B2,ClimateTech,2018,USA,San Francisco,Series B,34.81,220.2,18.0,3.4,9.9,257,128,129,Tier 2 (Mid-size VC),High,Independent,49.80544747081712,12.233333333333333,2.2666666666666666,8
FCA6562A,Robotics,2020,Canada,Vancouver,Seed,14.01,87.98,10.05,0.5,23.4,46,0,46,Tier 2 (Mid-size VC),Medium,Independent,0.0,8.754228855721394,0.5970149253731343,6
28C0A9F1,ClimateTech,2014,Germany,Berlin,Seed,0.6,16.37,0.72,0.71,0.7,44,0,44,Tier 2 (Mid-size VC),Medium,Independent,0.0,22.736111111111114,11.833333333333334,12
7EC62111,Robotics,2015,USA,Seattle,Series A,4.6,59.22,4.51,0.25,13.1,20,0,20,Corporate VC (e.g. Google Ventures),High,Independent,0.0,13.130820399113082,0.6651884700665189,11
E74DAD86,SpaceTech,2020,USA,New York,Seed,1.19,18.46,1.67,0.32,2.8,31,13,18,Tier 3 (Angel/Seed),Medium,Closed,41.935483870967744,11.053892215568863,2.2994011976047903,6
1791F4A0,Cybersecurity,2021,Canada,Vancouver,Series A,14.05,182.34,11.93,0.45,25.5,40,0,40,Tier 3 (Angel/Seed),Low,Acquired,0.0,15.284157585917855,0.45264040234702435,5
617C3933,ClimateTech,2018,USA,Miami,Series B,15.2,149.82,6.7,0.54,23.8,46,0,46,Tier 2 (Mid-size VC),Low,Independent,0.0,22.361194029850743,0.9671641791044776,8
E2636939,EdTech,2019,Israel,Jerusalem,Series C+,40.79,368.37,19.64,2.01,19.3,137,0,137,Tier 2 (Mid-size VC),Medium,Independent,0.0,18.7561099796334,1.2281059063136455,7
7375BEAC,ClimateTech,2023,Singapore,Singapore,Seed,0.87,15.39,0.88,0.08,4.8,8,5,3,Corporate VC (e.g. Google Ventures),Medium,Closed,62.5,17.488636363636363,1.0909090909090908,3
1248C707,FinTech,2023,USA,Seattle,Series B,11.45,63.69,5.98,0.6,16.4,31,13,18,Corporate VC (e.g. Google Ventures),High,Independent,41.935483870967744,10.650501672240802,1.2040133779264213,3
17447A99,Generative AI,2018,Canada,Toronto,Series A,24.03,153.32,17.33,2.53,9.1,168,0,168,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,8.847085978072707,1.7518753606462782,8
3996E167,HealthTech,2021,USA,Miami,Series B,16.07,104.06,5.51,0.31,39.2,27,0,27,Tier 3 (Angel/Seed),High,Closed,0.0,18.885662431941924,0.6751361161524501,5
80B11B40,Robotics,2020,Germany,Munich,Seed,2.28,20.67,0.74,0.17,8.4,9,0,9,Tier 3 (Angel/Seed),High,Independent,0.0,27.932432432432435,2.756756756756757,6
F1322626,Robotics,2024,USA,New York,Series A,12.81,84.87,10.14,0.53,20.3,40,0,40,Tier 3 (Angel/Seed),High,Closed,0.0,8.3698224852071,0.6272189349112426,2
F7796FC4,Web3/Crypto,2019,USA,Boston,Series C+,82.87,785.08,53.76,2.56,31.2,166,0,166,Tier 2 (Mid-size VC),Medium,Independent,0.0,14.60342261904762,0.5714285714285714,7
4CA1F831,HealthTech,2021,India,Hyderabad,Seed,4.63,48.34,2.8,0.87,4.8,51,30,21,Tier 3 (Angel/Seed),Medium,Closed,58.82352941176471,17.264285714285716,3.7285714285714286,5
6D728F1F,Autonomous Vehicles,2021,USA,New York,Series C+,161.15,507.81,20.14,7.34,21.7,393,0,393,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,0.0,25.21400198609732,4.3733862959285,5
6706D7DF,ClimateTech,2019,France,Paris,Series A,3.68,26.05,3.4,0.23,11.2,14,6,8,Corporate VC (e.g. Google Ventures),High,Closed,42.857142857142854,7.661764705882353,0.811764705882353,7
2B46BE35,Cybersecurity,2021,USA,San Francisco,Series C+,98.18,974.24,55.7,3.81,25.1,242,0,242,Tier 2 (Mid-size VC),High,Independent,0.0,17.490843806104127,0.8208258527827648,5
D1B05255,FinTech,2018,USA,Miami,Pre-IPO,257.49,2065.31,78.82,13.71,18.6,870,0,870,Tier 2 (Mid-size VC),,Independent,0.0,26.20286729256534,2.087287490484649,8
70ED028A,FinTech,2015,USA,Boston,Seed,1.4,21.04,1.13,0.54,2.2,39,18,21,Tier 2 (Mid-size VC),Low,Independent,46.15384615384615,18.619469026548675,5.734513274336284,11
9EB2540B,HealthTech,2019,Canada,Vancouver,Series B,17.51,206.2,15.69,0.44,32.4,28,0,28,Tier 2 (Mid-size VC),Medium,Independent,0.0,13.1421287444232,0.3365200764818356,7
A229BF7D,Generative AI,2023,USA,Boston,Seed,1.24,20.71,1.13,0.55,1.9,47,0,47,Corporate VC (e.g. Google Ventures),High,Closed,0.0,18.327433628318587,5.840707964601771,3
4C0AED34,Cybersecurity,2020,Canada,Vancouver,Seed,1.67,21.42,1.26,0.19,5.8,15,0,15,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,17.0,1.8095238095238098,6
7EDBE156,Robotics,2020,USA,Boston,Series B,4.14,54.97,2.68,0.61,5.8,36,11,25,Corporate VC (e.g. Google Ventures),High,Independent,30.555555555555557,20.511194029850746,2.7313432835820897,6
24586C76,Generative AI,2020,China,Beijing,Seed,2.76,37.51,3.16,1.04,2.4,53,0,53,Corporate VC (e.g. Google Ventures),Medium,Closed,0.0,11.87025316455696,3.949367088607595,6
B9705872,ClimateTech,2015,Israel,Tel Aviv,Series A,6.33,34.91,1.32,0.88,6.5,54,0,54,Corporate VC (e.g. Google Ventures),High,Independent,0.0,26.446969696969692,8.0,11
D22DF240,Generative AI,2019,USA,San Francisco,Series B,0.0,30.83,1.47,0.44,0.0,42,22,20,Bootstrapped,Medium,Closed,52.38095238095239,20.972789115646258,3.591836734693878,7
D4C83A62,Web3/Crypto,2021,USA,Boston,Series A,5.99,80.6,3.85,0.63,8.2,36,26,10,Tier 3 (Angel/Seed),High,Closed,72.22222222222221,20.935064935064933,1.9636363636363636,5
613B5D4A,Web3/Crypto,2024,Israel,Jerusalem,Series B,33.53,351.58,26.45,1.83,17.4,103,0,103,Tier 3 (Angel/Seed),Low,Independent,0.0,13.292249527410208,0.8302457466918715,2
3F25F4F1,Autonomous Vehicles,2016,China,Beijing,Series C+,121.49,401.3,27.07,5.5,21.7,455,0,455,Tier 3 (Angel/Seed),High,Independent,0.0,14.824528998891763,2.4381233838197267,10
E338BEA1,HealthTech,2019,India,Mumbai,Series C+,47.04,394.75,38.22,3.3,13.8,170,0,170,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,0.0,10.3283621140764,1.0361067503924646,7
2C8947FF,Generative AI,2014,Canada,Toronto,Series A,28.74,207.87,17.56,1.43,18.8,80,0,80,Tier 3 (Angel/Seed),Medium,Independent,0.0,11.837699316628703,0.9772209567198179,12
8A74313E,Web3/Crypto,2017,China,Shanghai,Seed,0.97,15.61,0.67,0.16,3.7,11,10,1,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,90.9090909090909,23.298507462686565,2.8656716417910446,9
C19BB935,HealthTech,2019,Canada,Montreal,Series A,3.41,37.5,1.64,1.03,3.0,56,0,56,Corporate VC (e.g. Google Ventures),,Acquired,0.0,22.865853658536587,7.536585365853659,7
2202B6B1,Web3/Crypto,2020,UK,Cambridge,Series A,4.59,69.81,3.64,0.48,7.9,26,17,9,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),65.38461538461539,19.178571428571427,1.5824175824175823,6
CB6B076C,Web3/Crypto,2017,India,Mumbai,Seed,1.05,23.22,0.88,0.47,1.8,26,22,4,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),84.61538461538461,26.386363636363637,6.409090909090908,9
AAD832E6,EdTech,2017,USA,Boston,Series A,3.43,43.0,2.14,0.35,7.6,31,0,31,Tier 3 (Angel/Seed),Medium,Independent,0.0,20.093457943925234,1.962616822429906,9
6116FE24,Robotics,2021,France,Paris,Seed,1.6,29.71,2.43,0.17,5.9,12,5,7,Tier 3 (Angel/Seed),High,Acquired,41.66666666666667,12.22633744855967,0.8395061728395061,5
A61E22F1,HealthTech,2023,Germany,Munich,Series B,18.56,110.36,10.28,1.12,15.2,64,0,64,Tier 3 (Angel/Seed),,Independent,0.0,10.735408560311285,1.3073929961089497,3
3587976B,EdTech,2018,USA,Boston,Series C+,42.59,305.2,23.04,2.69,15.3,209,95,114,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,45.45454545454545,13.246527777777779,1.4010416666666667,8
DAFEBD60,SpaceTech,2020,China,Shanghai,Post-IPO,225.67,1171.44,42.02,10.08,22.2,718,0,718,Tier 2 (Mid-size VC),High,Acquired,0.0,27.878153260352214,2.878629224178962,6
94C17969,Generative AI,2018,USA,San Francisco,Pre-IPO,629.03,7520.08,311.77,32.76,19.1,3083,0,3083,Tier 3 (Angel/Seed),Medium,Closed,0.0,24.120601725631076,1.2609295313853162,8
95A034EA,FinTech,2023,UK,Cambridge,Seed,2.62,25.16,0.99,0.67,3.4,49,18,31,Tier 3 (Angel/Seed),Medium,Independent,36.734693877551024,25.414141414141415,8.121212121212123,3
70659AD9,Web3/Crypto,2020,Japan,Tokyo,Seed,3.63,57.7,11.09,0.26,10.1,14,8,6,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale),57.14285714285714,5.202885482416592,0.2813345356176736,6
74459937,ClimateTech,2021,USA,San Francisco,Seed,0.13,18.98,0.74,0.17,0.5,14,5,9,Tier 3 (Angel/Seed),High,Independent,35.714285714285715,25.64864864864865,2.756756756756757,5
22F31A75,FinTech,2013,Singapore,Singapore,Series A,4.05,60.89,6.03,0.41,7.9,34,0,34,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,10.097844112769486,0.8159203980099502,13
19DF66A8,Generative AI,2020,USA,San Francisco,Seed,2.12,33.72,3.48,0.45,3.9,28,12,16,Corporate VC (e.g. Google Ventures),High,Independent,42.857142857142854,9.689655172413794,1.5517241379310347,6
90892F70,FinTech,2020,China,Shanghai,Pre-IPO,80.47,710.67,45.77,4.85,16.3,399,118,281,Tier 3 (Angel/Seed),Medium,Independent,29.57393483709273,15.526982739785884,1.2715752676425605,6
509800BD,Web3/Crypto,2018,China,Shanghai,Seed,5.23,61.68,3.55,0.76,6.1,49,27,22,Tier 3 (Angel/Seed),Medium,Closed,55.10204081632652,17.374647887323945,2.569014084507043,8
2811BDE4,Generative AI,2018,USA,Boston,Series A,31.26,140.28,5.73,2.25,13.3,189,0,189,Tier 3 (Angel/Seed),Low,Independent,0.0,24.481675392670155,4.712041884816753,8
60312860,FinTech,2020,China,Hangzhou,Series C+,91.89,1073.54,45.19,4.05,22.1,262,0,262,Tier 2 (Mid-size VC),High,Independent,0.0,23.75614073910157,1.0754591723832705,6
